image_index,filename,predicted_label,adversarial_probability,true_label
60,000061.jpg,1,0.9209104502294648,1
61,000062.jpg,1,0.6968376550866875,1
62,000063.jpg,1,0.8974744724368174,1
63,000064.jpg,1,0.9155239423599871,1
64,000065.jpg,1,0.8635676522860568,1
65,000066.jpg,1,0.7613871724484884,1
66,000067.jpg,1,0.7505520732668493,1
67,000068.jpg,1,0.7657264008478701,1
68,000069.jpg,1,0.738972161921659,1
69,000070.jpg,1,0.7330570097745834,1
70,000071.jpg,1,0.7063589372899702,1
71,000072.jpg,1,0.6845339667803023,1
72,000073.jpg,1,0.7061034660691277,1
73,000074.jpg,1,0.8290386725232225,1
74,000075.jpg,1,0.8095652635191857,1
75,000076.jpg,1,0.7148970057310815,1
76,000077.jpg,1,0.6792921590175249,1
77,000078.jpg,1,0.7392767181740186,1
78,000079.jpg,1,0.7533389687861142,1
79,000080.jpg,1,0.8484656282759999,1
80,000081.jpg,1,0.9000506252379524,1
81,000082.jpg,1,0.8819137287167726,1
82,000083.jpg,1,0.796092598806373,1
83,000084.jpg,1,0.7080284079561779,1
84,000085.jpg,1,0.8833320509930221,1
85,000086.jpg,1,0.8822974479837332,1
86,000087.jpg,1,0.9622477187658706,1
87,000088.jpg,1,0.896482663182579,1
88,000089.jpg,1,0.8846237759954758,1
89,000090.jpg,1,0.8941771063604906,1
90,000091.jpg,1,0.8974952894377438,1
91,000092.jpg,1,0.9383802722001634,1
92,000093.jpg,1,0.9173356721670269,1
93,000094.jpg,1,0.9418475605993862,1
94,000095.jpg,1,0.8731303403165557,1
95,000096.jpg,1,0.9059920626508848,1
96,000097.jpg,1,0.8598284724139572,1
97,000098.jpg,1,0.8824052693321702,1
98,000099.jpg,1,0.8808177084957216,1
99,000100.jpg,1,0.8655240453421301,1
100,000101.jpg,1,0.8496100391882869,1
101,000102.jpg,1,0.9061725226231148,1
102,000103.jpg,1,0.9039818750752848,1
103,000104.jpg,1,0.913514411481934,1
104,000105.jpg,1,0.8831097820764662,1
105,000106.jpg,1,0.9010142880066461,1
106,000107.jpg,1,0.9469300246654905,1
107,000108.jpg,1,0.9036693344931116,1
108,000109.jpg,1,0.750511097768636,1
109,000110.jpg,1,0.7461257447853396,1
110,000111.jpg,1,0.6057701305226532,1
111,000112.jpg,1,0.6237327585001319,1
112,000113.jpg,1,0.8257355205083006,1
113,000114.jpg,1,0.9164452043163265,1
114,000115.jpg,1,0.8738752619751623,1
115,000116.jpg,1,0.8823296405697674,1
116,000117.jpg,1,0.7418474473079287,1
117,000118.jpg,1,0.7591677464538374,1
118,000119.jpg,1,0.8836091206758836,1
119,000120.jpg,1,0.908393087734758,1
120,000121.jpg,1,0.8890227032019574,1
121,000122.jpg,1,0.959404010313925,1
122,000123.jpg,1,0.8622893967001187,1
123,000124.jpg,1,0.8854977984052108,1
124,000125.jpg,1,0.9136807252491088,1
125,000126.jpg,1,0.9322148812508182,1
126,000127.jpg,1,0.9246499268417132,1
127,000128.jpg,1,0.9383295578961698,1
128,000129.jpg,1,0.9356850693047063,1
129,000130.jpg,1,0.9267778067728191,1
130,000131.jpg,1,0.9170212967554501,1
131,000132.jpg,1,0.8643984764319508,1
132,000133.jpg,1,0.881105420087718,1
133,000134.jpg,1,0.9028552154126497,1
134,000135.jpg,1,0.7898630219144721,1
135,000136.jpg,1,0.7543040541625535,1
136,000137.jpg,1,0.7754681196053188,1
137,000138.jpg,1,0.781801838808896,1
138,000139.jpg,1,0.8516298650050895,1
139,000140.jpg,1,0.8595108907155159,1
140,000141.jpg,1,0.7968637561485774,1
141,000142.jpg,1,0.872334721132492,1
142,000143.jpg,1,0.8505441537033712,1
143,000144.jpg,1,0.8112262319797285,1
144,000145.jpg,1,0.8761751172751424,1
145,000146.jpg,1,0.8034784674610002,1
146,000147.jpg,1,0.8730420910271516,1
147,000148.jpg,1,0.8833601054773824,1
148,000149.jpg,1,0.8487520030209041,1
149,000150.jpg,1,0.7985457023253016,1
150,000151.jpg,1,0.7411911458823325,1
151,000152.jpg,1,0.7644328035229271,1
152,000153.jpg,1,0.6783672098384911,1
153,000154.jpg,1,0.7676187079503772,1
154,000155.jpg,1,0.8709023272189972,1
155,000156.jpg,1,0.8576347395847865,1
156,000157.jpg,1,0.7977214019716103,1
157,000158.jpg,1,0.8435963034447058,1
158,000159.jpg,1,0.6924774234928559,1
159,000160.jpg,1,0.7156583247112386,1
160,000161.jpg,1,0.8007189953574877,1
161,000162.jpg,1,0.7986091905608781,1
162,000163.jpg,1,0.7675490160427393,1
163,000164.jpg,1,0.8448887269889618,1
164,000165.jpg,1,0.8607285937045243,1
165,000166.jpg,1,0.8679208102750239,1
166,000167.jpg,1,0.8693406411554552,1
167,000168.jpg,1,0.86234760094619,1
168,000169.jpg,1,0.7988051801776171,1
169,000170.jpg,1,0.8279863027401033,1
170,000171.jpg,1,0.7834801427805799,1
171,000172.jpg,1,0.8598871065595098,1
172,000173.jpg,1,0.8603068110790869,1
173,000174.jpg,1,0.9015236122717724,1
174,000175.jpg,1,0.8267694072210194,1
175,000176.jpg,1,0.8792732208138248,1
176,000177.jpg,1,0.7034348840574973,1
177,000178.jpg,1,0.8682590027450954,1
178,000179.jpg,1,0.8275385696844013,1
179,000180.jpg,1,0.7709847177829039,1
180,000181.jpg,1,0.8107391174380828,1
181,000182.jpg,1,0.7594893423531779,1
182,000183.jpg,1,0.8179788371999668,1
183,000184.jpg,1,0.8200158828755176,1
184,000185.jpg,1,0.8279297396806329,1
185,000186.jpg,1,0.8639077499257362,1
186,000187.jpg,1,0.8905201850746292,1
187,000188.jpg,1,0.8486991090644558,1
188,000189.jpg,1,0.8460722411596274,1
189,000190.jpg,1,0.8582589258182527,1
190,000191.jpg,1,0.8229091371317817,1
191,000192.jpg,1,0.8345334319473728,1
192,000193.jpg,1,0.7754748936693068,1
193,000194.jpg,1,0.7423828015121747,1
194,000195.jpg,1,0.8001670033121614,1
195,000196.jpg,1,0.8156081406520107,1
196,000197.jpg,1,0.7132686102256897,1
197,000198.jpg,1,0.778649944705795,1
198,000199.jpg,1,0.8038996942976872,1
199,000200.jpg,1,0.8358468136236256,1
200,000201.jpg,1,0.8743215894584861,1
201,000202.jpg,1,0.8437033816897533,1
202,000203.jpg,1,0.8242916238806934,1
203,000204.jpg,1,0.8582411243542838,1
204,000205.jpg,1,0.8822681454523903,1
205,000206.jpg,1,0.8264238385117182,1
206,000207.jpg,1,0.7972681492233015,1
207,000208.jpg,1,0.7513835635443262,1
208,000209.jpg,1,0.8151068249837002,1
209,000210.jpg,1,0.7887622453051447,1
210,000211.jpg,1,0.8506511016869428,1
211,000212.jpg,1,0.8696759777081098,1
212,000213.jpg,1,0.7366736961384062,1
213,000214.jpg,1,0.8121553373829712,1
214,000215.jpg,1,0.8626471925848559,1
215,000216.jpg,1,0.856810749952681,1
216,000217.jpg,1,0.9108770801411119,1
217,000218.jpg,1,0.9117616274644521,1
218,000219.jpg,1,0.9229422443210569,1
219,000220.jpg,1,0.9163991254800338,1
220,000221.jpg,1,0.8984271907368568,1
221,000222.jpg,1,0.9244198448826787,1
222,000223.jpg,1,0.8773402837649803,1
223,000224.jpg,1,0.9305881831799186,1
224,000225.jpg,1,0.8850645854784105,1
225,000226.jpg,1,0.9109534457636347,1
226,000227.jpg,1,0.9100351848992959,1
227,000228.jpg,1,0.877207640009792,1
228,000229.jpg,1,0.8682535406076982,1
229,000230.jpg,1,0.9016203209471793,1
230,000231.jpg,1,0.8681655612378635,1
231,000232.jpg,1,0.9617281571799658,1
232,000233.jpg,1,0.9202126615659513,1
233,000234.jpg,1,0.8730255034200313,1
234,000235.jpg,1,0.8137354295633107,1
235,000236.jpg,1,0.5172041297030526,1
236,000237.jpg,0,0.4931203627416002,1
237,000238.jpg,0,0.31284486765610564,1
238,000239.jpg,0,0.37810184343872777,1
239,000240.jpg,0,0.35598180466296775,1
240,000241.jpg,0,0.26448925063922646,1
241,000242.jpg,1,0.5676717324432369,1
242,000243.jpg,1,0.8072178747947374,1
243,000244.jpg,0,0.4575304474178249,1
244,000245.jpg,0,0.36468816030408424,1
245,000246.jpg,0,0.364654286625004,1
246,000247.jpg,1,0.5467526615851165,1
247,000248.jpg,0,0.3889546576735409,1
248,000249.jpg,0,0.2352194993582235,1
249,000250.jpg,0,0.15242684694708195,1
250,000251.jpg,0,0.21611775803519442,1
251,000252.jpg,0,0.336284582678949,1
252,000253.jpg,0,0.35017947608010963,1
253,000254.jpg,0,0.23139441959781948,1
254,000255.jpg,0,0.35903025504857883,1
255,000256.jpg,0,0.24464350695547182,1
256,000257.jpg,0,0.15625660151526213,1
257,000258.jpg,0,0.11945803416234202,1
258,000259.jpg,0,0.21102199447579637,1
259,000260.jpg,0,0.1429541582261341,1
260,000261.jpg,0,0.1196734451091567,1
261,000262.jpg,0,0.11516724501589896,1
262,000263.jpg,0,0.05304045163990184,1
263,000264.jpg,0,0.19202676511366507,1
264,000265.jpg,0,0.14839192192718126,1
265,000266.jpg,0,0.14304698874702487,1
266,000267.jpg,0,0.03653757059688514,1
267,000268.jpg,0,0.039166455236578204,1
268,000269.jpg,0,0.10003595541337966,1
269,000270.jpg,0,0.32807184312415016,1
270,000271.jpg,0,0.3448579724535693,1
271,000272.jpg,0,0.23038456714583488,1
272,000273.jpg,0,0.22543133720269487,1
273,000274.jpg,1,0.6040021580615109,1
274,000275.jpg,1,0.5572224357242571,1
275,000276.jpg,0,0.48843667461632734,1
276,000277.jpg,0,0.40567342960781294,1
277,000278.jpg,1,0.6273375143879788,1
278,000279.jpg,1,0.752124731249356,1
279,000280.jpg,1,0.8528915303550518,1
280,000281.jpg,1,0.6394482873408394,1
281,000282.jpg,1,0.6449084196640947,1
282,000283.jpg,1,0.6108995205149647,1
283,000284.jpg,1,0.6320548275534448,1
284,000285.jpg,0,0.45174466578798567,1
285,000286.jpg,1,0.5330329168902105,1
286,000287.jpg,1,0.7826925877379265,1
287,000288.jpg,1,0.6416339767302515,1
288,000289.jpg,1,0.7927787961242077,1
289,000290.jpg,1,0.9030440374046601,1
290,000291.jpg,1,0.9513770196155926,1
291,000292.jpg,1,0.9665227071137674,1
292,000293.jpg,1,0.9258474240839729,1
293,000294.jpg,1,0.5683343661000456,1
294,000295.jpg,1,0.7147807325978772,1
295,000296.jpg,1,0.6559349600737063,1
296,000297.jpg,0,0.47708932678723853,1
297,000298.jpg,0,0.27598233246236287,1
298,000299.jpg,0,0.4146567439453266,1
299,000300.jpg,1,0.6945177320388202,1
300,000301.jpg,1,0.6198799976964274,1
301,000302.jpg,1,0.5257981644720361,1
302,000303.jpg,1,0.6937393203510621,1
303,000304.jpg,1,0.8391403395051888,1
304,000305.jpg,1,0.7875813260489104,1
305,000306.jpg,1,0.5614700577240535,1
306,000307.jpg,1,0.9156317577208486,1
307,000308.jpg,1,0.5563087522671617,1
308,000309.jpg,1,0.6888929759854283,1
309,000310.jpg,0,0.2644349978361569,1
310,000311.jpg,0,0.2596101326778469,1
311,000312.jpg,1,0.5266535739802175,1
312,000313.jpg,0,0.3855851867953668,1
313,000314.jpg,0,0.4120218326015217,1
314,000315.jpg,0,0.417423496953311,1
315,000316.jpg,1,0.7274847081733035,1
316,000317.jpg,0,0.39661871293392964,1
317,000318.jpg,0,0.3450005316122856,1
318,000319.jpg,0,0.362298380337473,1
319,000320.jpg,0,0.43430166395645003,1
320,000321.jpg,1,0.7982935983577948,1
321,000322.jpg,0,0.15091564567630406,1
322,000323.jpg,0,0.47930070264442165,1
323,000324.jpg,0,0.4871669725779997,1
324,000325.jpg,1,0.5851161830493818,1
325,000326.jpg,1,0.6139173616534295,1
326,000327.jpg,1,0.6225635118207961,1
327,000328.jpg,1,0.7541661443303839,1
328,000329.jpg,0,0.41384780561944656,1
329,000330.jpg,1,0.7128605757676124,1
330,000331.jpg,1,0.685859595723368,1
331,000332.jpg,1,0.6404459969264015,1
332,000333.jpg,1,0.656339748250077,1
333,000334.jpg,1,0.5285642303950643,1
334,000335.jpg,0,0.24098167304409232,1
335,000336.jpg,1,0.7088562734964868,1
336,000337.jpg,1,0.7288527620565385,1
337,000338.jpg,1,0.7455897356952363,1
338,000339.jpg,1,0.5622701082487103,1
339,000340.jpg,1,0.7086065287166331,1
340,000341.jpg,1,0.5069872822782407,1
341,000342.jpg,1,0.5648115135802501,1
342,000343.jpg,0,0.3897961481979049,1
343,000344.jpg,0,0.4225221839080449,1
344,000345.jpg,0,0.3495962425360725,1
345,000346.jpg,1,0.7344741006958682,1
346,000347.jpg,0,0.3360352017553971,1
347,000348.jpg,0,0.27099322146744115,1
348,000349.jpg,0,0.38535193222288944,1
349,000350.jpg,0,0.3133492056964476,1
350,000351.jpg,1,0.59438939386811,1
351,000352.jpg,0,0.36010278891575054,1
352,000353.jpg,1,0.6644315962020639,1
353,000354.jpg,1,0.7626179305139442,1
354,000355.jpg,1,0.7093872428825423,1
355,000356.jpg,1,0.7967093727132911,1
356,000357.jpg,1,0.677488328985988,1
357,000358.jpg,0,0.4833076476954891,1
358,000359.jpg,0,0.47838989690939004,1
359,000360.jpg,0,0.4179032414530485,1
360,000361.jpg,0,0.3690483451259428,1
361,000362.jpg,1,0.5,1
362,000363.jpg,1,0.714217869703614,1
363,000364.jpg,1,0.8658266213134552,1
364,000365.jpg,1,0.8134507559472802,1
365,000366.jpg,1,0.8687297007247734,1
366,000367.jpg,1,0.6980817966473023,1
367,000368.jpg,1,0.7480473383784909,1
368,000369.jpg,1,0.6986847668246757,1
369,000370.jpg,1,0.6648462832916507,1
370,000371.jpg,1,0.5983303066858516,1
371,000372.jpg,1,0.6452212313825039,1
372,000373.jpg,1,0.6722756132136813,1
373,000374.jpg,1,0.6395072554596831,1
374,000375.jpg,1,0.513950951734245,1
375,000376.jpg,1,0.7471586637144085,1
376,000377.jpg,1,0.704326848478791,1
377,000378.jpg,1,0.8750007650116473,1
378,000379.jpg,1,0.94812124028179,1
379,000380.jpg,1,0.8860180693666981,1
380,000381.jpg,1,0.8857824283323884,1
381,000382.jpg,1,0.8354979373378061,1
382,000383.jpg,1,0.7237265928903774,1
383,000384.jpg,0,0.4271373234769785,1
384,000385.jpg,1,0.618839104020438,1
385,000386.jpg,1,0.634199622297692,1
386,000387.jpg,1,0.6558237622211137,1
387,000388.jpg,1,0.5574105565155676,1
388,000389.jpg,1,0.6480432389853795,1
389,000390.jpg,1,0.5700912225609347,1
390,000391.jpg,1,0.5827266435212077,1
391,000392.jpg,0,0.3332076467027014,1
392,000393.jpg,0,0.3021297933114793,1
393,000394.jpg,0,0.3629041022462427,1
394,000395.jpg,1,0.5881471669285149,1
395,000396.jpg,1,0.6798527293777893,1
396,000397.jpg,0,0.4331799810358211,1
397,000398.jpg,1,0.588408428717442,1
398,000399.jpg,1,0.7992618810003707,1
399,000400.jpg,1,0.9108925921317265,1
